scene,patch,camera,iso,lap_gt,overall_gt,sigma_gt,musiq_gt,lap_noisy,overall_noisy,sigma_noisy,musiq_noisy
0181_008_GP_00800_00800_5500_N,010_1_3,GP,800,97.69446565187536,0.38060392137373145,1.3871277426983735,33.6278190612793,1094.2313207273837,0.7774078358086498,7.4353039089086295,32.72480392456055
0182_008_GP_03200_03200_5500_N,010_8_12,GP,3200,134.54750414844602,0.39139440682138343,2.1074410137336663,24.721546173095703,3714.971166207455,0.8202073248387848,14.693956879535486,26.3693790435791
0182_008_GP_03200_03200_5500_N,010_0_4,GP,3200,121.78386205784045,0.4064070680877225,2.103005761647202,34.12278366088867,3487.9431772194803,0.8232206132166433,14.114144425472608,16.991044998168945
0182_008_GP_03200_03200_5500_N,010_5_12,GP,3200,158.0493746092543,0.404172593603825,2.1494166901686875,23.733749389648438,3732.663615643978,0.8137884633509116,14.043456166423914,16.564565658569336
0184_008_IP_00100_00100_3200_L,010_8_9,IP,100,115.51917945570312,0.36438468938252233,1.8857637342867024,31.89596939086914,501.39696365222335,0.5494454227726832,4.526410108420265,28.18785858154297
0184_008_IP_00100_00100_3200_L,010_8_14,IP,100,33.414944376796484,0.3574650246050459,0.9712546817652884,22.868637084960938,390.53571385797113,0.5319026701936573,4.084541077294834,26.065536499023438
0184_008_IP_00100_00100_3200_L,010_1_2,IP,100,53.83616950712167,0.3717908560163561,1.289000648126876,30.846771240234375,425.60353675391525,0.547942042203359,4.417194883632618,31.97602653503418
0185_008_IP_00400_00400_3200_L,010_6_13,IP,400,35.756340112537146,0.3489425204820525,1.0645115315292875,18.730863571166992,625.9555892115459,0.6242442863162723,5.3407336587133125,18.07390022277832
0185_008_IP_00400_00400_3200_L,010_1_10,IP,400,42.98087889305316,0.3365621394299298,1.2575188908006125,23.714046478271484,630.9646026266273,0.6206488851500943,5.549858611394651,21.144784927368164
0185_008_IP_00400_00400_3200_L,010_0_5,IP,400,27.86599636077881,0.37765700007324876,0.8686923351073309,34.29558563232422,463.9869228263851,0.5623956284925555,4.492811665462972,21.824424743652344
0186_008_IP_00800_00800_3200_L,010_4_11,IP,800,20.87928955233656,0.32051881839595847,0.9674136407862243,19.964374542236328,548.8381708895322,0.5789389570502937,5.4180904114278166,18.643619537353516
0186_008_IP_00800_00800_3200_L,010_5_11,IP,800,23.228606548160315,0.329114583385533,0.8725333760863934,19.70416831970215,596.7905880063772,0.6018413716557751,5.332754471201486,17.931289672851562
0186_008_IP_00800_00800_3200_L,010_0_5,IP,800,16.270049419254065,0.3552558390483583,0.7384892721021724,25.317249298095703,391.14298107638024,0.5135896308935496,4.18740052950649,20.856685638427734
0188_008_IP_00100_00100_3200_N,010_5_1,IP,100,148.55784410238266,0.38494869327466574,2.11084706199169,19.465850830078125,392.8206149255857,0.4982010663174211,3.99217554419193,21.56709098815918
0188_008_IP_00100_00100_3200_N,010_2_3,IP,100,231.78679644223303,0.4931238615709622,2.64037059979889,31.85675811767578,490.0280962435063,0.6035241640388893,4.431689062106804,33.75788116455078
0188_008_IP_00100_00100_3200_N,010_3_11,IP,100,117.08280927850865,0.4359128486276886,2.1653750651923356,30.290681838989258,329.859330332838,0.5284313881136984,4.048921173435805,29.596435546875
0189_008_IP_00400_00400_3200_N,010_10_6,IP,400,50.12840789556503,0.3216722235218011,1.323729235324809,21.016096115112305,448.45652674138546,0.5106117048564977,4.5556742397033,24.20970344543457
0189_008_IP_00400_00400_3200_N,010_5_0,IP,400,54.12033116444945,0.3459297281991564,1.1157927048582634,21.500001907348633,489.1352084928658,0.5461584857415599,4.6717015610070005,16.86762046813965
0189_008_IP_00400_00400_3200_N,010_8_3,IP,400,79.70561870909296,0.370658312218514,1.6144286964466001,26.782577514648438,448.6345221614465,0.5387618234808229,4.464200023261497,23.37225341796875
0190_008_IP_00800_00800_3200_N,010_5_9,IP,800,28.093841671710834,0.34891712454022994,0.8791862542160898,26.567440032958984,456.6273594563827,0.5436643465339488,4.403613353038555,17.24010467529297
0190_008_IP_00800_00800_3200_N,010_9_3,IP,800,29.968167323386297,0.3439507587565151,0.9817486008740396,24.545616149902344,524.1574862000998,0.5726883138671859,4.7444055652745245,17.15493392944336
0190_008_IP_00800_00800_3200_N,010_1_4,IP,800,27.317280446877703,0.3559645107655551,0.922785345586938,31.23906707763672,665.9954527614173,0.6494759136689646,5.564469345817145,29.572952270507812
0191_008_IP_01600_01600_3200_N,010_3_0,IP,1600,13.568746328353882,0.3378334414588797,0.6607558046407871,18.36026382446289,604.9682549899444,0.6210479939282605,5.431019452940322,17.25180435180664
0191_008_IP_01600_01600_3200_N,010_1_6,IP,1600,14.96576189599,0.3364747228306814,0.7534184432973907,25.0758056640625,659.6080045364797,0.6350018127436124,5.726589158869605,18.51447296142578
0191_008_IP_01600_01600_3200_N,010_2_0,IP,1600,14.013816114282236,0.33231265314360364,0.7081959369907024,18.341381072998047,604.8169793551788,0.6118875370417894,5.446107842521897,21.70170021057129
0192_009_IP_00100_00200_3200_N,010_6_0,IP,100,21.787898344686255,0.317457795793569,0.5515405798531399,24.548559188842773,161.78237905725837,0.386409522486484,4.029556750154133,24.775651931762695
0192_009_IP_00100_00200_3200_N,010_0_14,IP,100,5.732675667619333,0.3763062858713743,0.45119585923840577,18.852001190185547,198.39721868932247,0.46879729492632627,2.997556179779546,21.933185577392578
0192_009_IP_00100_00200_3200_N,010_2_0,IP,100,8.522790162824094,0.3146071437931008,0.5515405798531381,18.30394172668457,202.0639655208215,0.4080343419377941,4.265728208075273,15.580891609191895
0193_009_IP_00800_02000_3200_N,010_4_5,IP,800,14.557270225137472,0.3377939315826385,0.6034159642895152,33.72557830810547,682.9021481126547,0.6555827462785713,5.244309588270828,23.97659683227539
0193_009_IP_00800_02000_3200_N,010_6_0,IP,800,12.79735782649368,0.2658781219160028,0.5333645787862581,22.304874420166016,526.6910127492156,0.5279626194655287,5.70516632793106,21.39860725402832
0193_009_IP_00800_02000_3200_N,010_3_11,IP,800,6.188258244656026,0.22588188146299815,0.4633131932829977,27.30501937866211,353.77007183409296,0.43091112285288935,4.02025125326017,23.1761474609375
0194_009_IP_01600_04000_3200_N,010_3_3,IP,1600,8.379038985818624,0.3307515530798291,0.5642521250051272,17.287845611572266,653.1318659624085,0.6320027782045272,5.582645346884028,16.627477645874023
0194_009_IP_01600_04000_3200_N,010_1_5,IP,1600,12.899597144685686,0.2653794284391445,0.6607558046407881,16.45038604736328,636.621444700053,0.6052258076580624,5.37811486467551,17.575645446777344
0194_009_IP_01600_04000_3200_N,010_10_7,IP,1600,11.683821104234084,0.351803285816893,0.5884867930943009,24.01426887512207,540.863899438642,0.5988396125800429,4.773828914943921,16.661083221435547
0195_009_IP_01600_04000_5500_L,010_5_2,IP,1600,6.930816157720983,0.26911992908941484,0.6320858844651519,18.947118759155273,448.4129943847656,0.5279488855367717,5.5452641409218275,20.839563369750977
0195_009_IP_01600_04000_5500_L,010_0_4,IP,1600,7.042158158263192,0.24503703867693538,0.605039379225349,19.39739227294922,275.31701597198844,0.44815624359183903,4.336373804685926,20.798416137695312
0195_009_IP_01600_04000_5500_L,010_7_0,IP,1600,6.538430340355262,0.24636521662971794,0.6072570052685792,19.958698272705078,382.86972911073826,0.4998526024820291,5.195521815319757,21.099990844726562
0196_009_IP_00800_02000_5500_L,010_2_6,IP,800,14.465576126240194,0.32598651750606467,0.8317461218661707,22.331096649169922,357.6743984585628,0.4986293094422358,4.959292079424458,21.493179321289062
0196_009_IP_00800_02000_5500_L,010_2_14,IP,800,6.817103054374456,0.28556373390687617,0.5868633781584666,16.51163101196289,633.3279325813055,0.6050676611790033,6.495668871636945,17.050048828125
0196_009_IP_00800_02000_5500_L,010_6_7,IP,800,8.898539550369605,0.3042714711550065,0.6155332983341032,36.23051071166992,541.6806431077421,0.5690477878786829,6.083578573708767,19.201641082763672
0197_009_IP_00100_00200_5500_L,010_4_9,IP,100,7.4196061454713345,0.28786274343358803,0.45281927417425,31.911819458007812,199.67136333859526,0.39300293331075614,3.6925259697040413,20.024097442626953
0197_009_IP_00100_00200_5500_L,010_4_11,IP,100,3.8815460184123367,0.20385421799782366,0.4362666880431954,20.631507873535156,199.3600245786365,0.35181821634669064,3.8813369044684527,16.593957901000977
0197_009_IP_00100_00200_5500_L,010_2_8,IP,100,24.04809677391313,0.3683855268180254,0.7738120704074994,30.333406448364258,312.4751062633004,0.5115661710088713,4.718547482249516,16.807933807373047
0198_010_GP_00100_00200_5500_N,010_2_7,GP,100,39.20248781121336,0.3086837050255045,0.46109556723977696,29.882951736450195,116.87686626776122,0.3441521144621274,1.5476241408150024,34.3177604675293
0198_010_GP_00100_00200_5500_N,010_0_14,GP,100,79.56812415434979,0.364404864724523,0.6276506323786966,18.60181427001953,150.70859641185962,0.3963523591133782,1.7555606712815388,17.62057876586914
0198_010_GP_00100_00200_5500_N,010_2_12,GP,100,16.619644165039062,0.37780352664204686,0.5289293266998026,36.14726257324219,82.24974954477511,0.41052354064492663,1.6596512027532795,31.34632110595703
0199_010_GP_00800_01600_5500_N,010_5_7,GP,800,22.21123444661498,0.3556530584085197,0.7021372699684254,32.76006317138672,338.01705194916576,0.49170836690023856,3.6015663551764554,27.318227767944336
0199_010_GP_00800_01600_5500_N,010_4_4,GP,800,16.095016283681616,0.3370432500810943,0.6298682584219265,28.995361328125,359.507826305693,0.4840626640407844,3.9219649403023227,25.279735565185547
0199_010_GP_00800_01600_5500_N,010_3_6,GP,800,79.07284992537461,0.2993024690756491,0.6232153802922308,42.50502014160156,431.22463079332374,0.4679875312940209,3.919906532645427,37.671104431152344
0200_010_GP_01600_03200_5500_N,010_10_10,GP,1600,24.571029057493433,0.3422289771038027,0.9326850535882972,41.448463439941406,993.8960570534691,0.7613572440352014,6.298290253936226,26.311092376708984
0200_010_GP_01600_03200_5500_N,010_3_6,GP,1600,97.87326541449875,0.3081671992838706,0.7699710294284404,44.76333236694336,770.2025691121817,0.6189988358458438,5.484242477977847,33.1376838684082
0200_010_GP_01600_03200_5500_N,010_4_9,GP,1600,37.267770793288946,0.30462397270829034,1.1880617164047556,38.021968841552734,798.5866504572332,0.6486490927482154,6.282564990809196,26.787193298339844
