series_id,compareID1,compareID2,compareFile1,compareFile2,LEFT,RIGHT,Total,max_count,Agreement,MaxVote,num_reviewers,majority_label,label_composition,label_detail_visibility,label_distance_appropriateness,label_dynamic_range,label_exposure_quality,label_field_of_view,label_lighting_quality,label_motion_blur,label_other,label_sharpness,label_subject_interest
005366,0,1,5366-1.JPG,5366-2.JPG,1,0,1,1,1.0,0,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
005366,1,0,5366-2.JPG,5366-1.JPG,0,5,5,5,1.0,0,5,exposure_quality,0,0,0,0,2,0,2,0,1,0,0
005367,0,1,5367-1.JPG,5367-2.JPG,2,0,2,2,1.0,0,2,other,0,0,0,0,0,0,0,0,2,0,0
005367,0,2,5367-1.JPG,5367-3.JPG,2,3,5,3,0.6,2,5,composition,3,0,0,0,0,0,0,0,1,0,1
005367,1,0,5367-2.JPG,5367-1.JPG,1,1,2,1,0.5,0,2,exposure_quality,0,0,0,0,1,0,0,0,0,0,1
005367,1,2,5367-2.JPG,5367-3.JPG,1,2,3,2,0.6666666666666666,2,3,composition,1,0,0,0,0,0,0,0,1,1,0
005367,2,1,5367-3.JPG,5367-2.JPG,1,3,4,3,0.75,1,4,sharpness,0,0,0,0,0,0,1,0,1,2,0
005368,0,1,5368-1.JPG,5368-2.JPG,1,2,3,2,0.6666666666666666,1,3,other,0,1,0,0,0,0,0,0,2,0,0
005368,1,0,5368-2.JPG,5368-1.JPG,3,2,5,3,0.6,1,5,composition,1,0,0,0,1,0,1,0,1,1,0
005369,0,1,5369-1.JPG,5369-2.JPG,5,0,5,5,1.0,0,5,other,0,1,0,0,1,0,1,0,2,0,0
005369,1,0,5369-2.JPG,5369-1.JPG,1,4,5,4,0.8,0,5,other,0,0,0,0,0,1,0,0,4,0,0
005370,0,1,5370-1.JPG,5370-2.JPG,2,3,5,3,0.6,1,5,composition,2,0,0,0,0,0,2,0,1,0,0
005370,1,0,5370-2.JPG,5370-1.JPG,1,0,1,1,1.0,1,1,composition,1,0,0,0,0,0,0,0,0,0,0
005372,0,1,5372-1.JPG,5372-2.JPG,1,4,5,4,0.8,1,5,other,0,1,0,0,1,0,0,0,3,0,0
005372,1,0,5372-2.JPG,5372-1.JPG,2,1,3,2,0.6666666666666666,1,3,field_of_view,0,0,0,0,0,1,0,0,1,1,0
005373,0,1,5373-1.JPG,5373-2.JPG,1,5,6,5,0.8333333333333334,1,6,composition,3,1,0,0,0,0,0,0,1,0,1
005373,1,0,5373-2.JPG,5373-1.JPG,2,0,2,2,1.0,1,2,exposure_quality,0,0,0,0,1,0,0,0,1,0,0
005374,0,1,5374-1.JPG,5374-2.JPG,2,0,2,2,1.0,0,2,field_of_view,0,0,0,0,0,1,1,0,0,0,0
005374,1,0,5374-2.JPG,5374-1.JPG,0,4,4,4,1.0,0,4,exposure_quality,0,0,0,0,2,0,1,0,0,1,0
005375,0,1,5375-1.JPG,5375-2.JPG,3,1,4,3,0.75,0,4,composition,1,0,0,1,1,0,0,1,0,0,0
005375,0,2,5375-1.JPG,5375-3.JPG,1,3,4,3,0.75,2,4,other,1,0,0,0,0,1,0,0,2,0,0
005375,1,0,5375-2.JPG,5375-1.JPG,1,2,3,2,0.6666666666666666,0,3,other,0,0,0,0,1,0,0,0,2,0,0
005375,1,2,5375-2.JPG,5375-3.JPG,1,3,4,3,0.75,2,4,other,0,0,0,0,0,0,0,0,2,1,1
005375,2,0,5375-3.JPG,5375-1.JPG,1,2,3,2,0.6666666666666666,0,3,distance_appropriateness,0,0,1,0,0,1,0,0,1,0,0
005375,2,1,5375-3.JPG,5375-2.JPG,1,1,2,1,0.5,1,2,other,0,0,0,0,0,0,0,0,2,0,0
005376,0,1,5376-1.JPG,5376-2.JPG,4,0,4,4,1.0,0,4,exposure_quality,0,0,0,0,2,2,0,0,0,0,0
005376,1,0,5376-2.JPG,5376-1.JPG,0,4,4,4,1.0,0,4,field_of_view,1,0,1,0,0,2,0,0,0,0,0
005377,0,1,5377-1.JPG,5377-2.JPG,2,0,2,2,1.0,0,2,lighting_quality,0,0,0,0,0,0,1,0,0,0,1
005377,1,0,5377-2.JPG,5377-1.JPG,0,6,6,6,1.0,0,6,field_of_view,0,0,0,0,1,2,0,0,2,1,0
005378,0,1,5378-1.JPG,5378-2.JPG,2,0,2,2,1.0,0,2,exposure_quality,0,0,0,0,1,0,1,0,0,0,0
005378,1,0,5378-2.JPG,5378-1.JPG,2,5,7,5,0.7142857142857143,0,7,composition,3,0,0,0,0,1,2,0,1,0,0
005380,0,1,5380-1.JPG,5380-2.JPG,4,2,6,4,0.6666666666666666,0,6,exposure_quality,0,1,0,0,2,0,1,0,0,2,0
005380,1,0,5380-2.JPG,5380-1.JPG,3,1,4,3,0.75,1,4,composition,2,0,0,0,2,0,0,0,0,0,0
005381,0,1,5381-1.JPG,5381-2.JPG,0,3,3,3,1.0,1,3,sharpness,0,0,0,0,0,0,0,0,1,2,0
005381,1,0,5381-2.JPG,5381-1.JPG,2,1,3,2,0.6666666666666666,1,3,composition,1,0,0,0,0,0,0,0,0,1,1
005382,0,1,5382-1.JPG,5382-2.JPG,0,4,4,4,1.0,1,4,exposure_quality,0,0,0,0,2,0,0,0,2,0,0
005382,1,0,5382-2.JPG,5382-1.JPG,3,0,3,3,1.0,1,3,other,0,0,0,0,1,0,0,0,2,0,0
005383,0,1,5383-1.JPG,5383-2.JPG,4,2,6,4,0.6666666666666666,0,6,other,0,0,0,0,1,0,0,0,4,0,1
005383,1,0,5383-2.JPG,5383-1.JPG,0,3,3,3,1.0,0,3,composition,2,0,0,1,0,0,0,0,0,0,0
005384,1,0,5384-2.JPG,5384-1.JPG,3,3,6,3,0.5,0,6,other,0,0,1,0,0,0,1,0,2,1,1
005385,0,1,5385-1.JPG,5385-2.JPG,2,0,2,2,1.0,0,2,field_of_view,0,0,0,0,0,1,0,0,0,1,0
005385,0,2,5385-1.JPG,5385-3.JPG,1,1,2,1,0.5,2,2,detail_visibility,0,1,0,0,0,0,0,0,1,0,0
005385,1,0,5385-2.JPG,5385-1.JPG,5,0,5,5,1.0,1,5,other,0,1,0,0,0,0,0,0,3,0,1
005385,1,2,5385-2.JPG,5385-3.JPG,2,1,3,2,0.6666666666666666,1,3,other,0,0,0,0,1,0,0,0,2,0,0
005385,2,0,5385-3.JPG,5385-1.JPG,2,2,4,2,0.5,0,4,other,0,1,0,0,0,0,0,0,3,0,0
005385,2,1,5385-3.JPG,5385-2.JPG,1,2,3,2,0.6666666666666666,1,3,composition,1,0,0,0,1,1,0,0,0,0,0
005386,0,1,5386-1.JPG,5386-2.JPG,3,0,3,3,1.0,0,3,subject_interest,1,0,0,0,0,0,0,0,0,0,2
005386,0,2,5386-1.JPG,5386-3.JPG,0,1,1,1,1.0,2,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
005386,1,0,5386-2.JPG,5386-1.JPG,1,2,3,2,0.6666666666666666,0,3,exposure_quality,0,0,0,0,1,1,0,0,1,0,0
005386,1,2,5386-2.JPG,5386-3.JPG,0,1,1,1,1.0,2,1,sharpness,0,0,0,0,0,0,0,0,0,1,0
005386,2,0,5386-3.JPG,5386-1.JPG,3,0,3,3,1.0,2,3,lighting_quality,0,0,0,0,0,0,2,0,1,0,0
005386,2,1,5386-3.JPG,5386-2.JPG,3,0,3,3,1.0,2,3,composition,2,0,0,0,0,0,0,0,1,0,0
005387,0,1,5387-1.JPG,5387-2.JPG,3,2,5,3,0.6,0,5,exposure_quality,0,0,0,0,2,0,2,0,1,0,0
005387,1,0,5387-2.JPG,5387-1.JPG,1,3,4,3,0.75,0,4,lighting_quality,0,0,0,0,1,0,3,0,0,0,0
005388,0,1,5388-1.JPG,5388-2.JPG,0,3,3,3,1.0,1,3,composition,1,0,0,0,1,0,0,0,1,0,0
005388,1,0,5388-2.JPG,5388-1.JPG,4,1,5,4,0.8,1,5,lighting_quality,0,0,0,0,1,0,3,0,1,0,0
005389,0,1,5389-1.JPG,5389-2.JPG,3,0,3,3,1.0,0,3,other,0,0,0,0,0,0,0,0,3,0,0
005389,1,0,5389-2.JPG,5389-1.JPG,0,2,2,2,1.0,0,2,composition,1,0,0,0,1,0,0,0,0,0,0
005392,0,1,5392-1.JPG,5392-2.JPG,2,3,5,3,0.6,1,5,other,0,0,0,1,0,0,0,0,2,2,0
005392,1,0,5392-2.JPG,5392-1.JPG,3,1,4,3,0.75,1,4,composition,2,1,0,0,1,0,0,0,0,0,0
005393,0,1,5393-1.JPG,5393-2.JPG,1,0,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
005393,1,0,5393-2.JPG,5393-1.JPG,4,1,5,4,0.8,1,5,other,0,0,0,0,0,0,0,0,4,1,0
005394,0,1,5394-1.JPG,5394-2.JPG,0,4,4,4,1.0,1,4,composition,1,0,0,0,0,1,1,0,0,0,1
005394,1,0,5394-2.JPG,5394-1.JPG,5,0,5,5,1.0,1,5,other,0,0,0,0,1,1,0,0,2,1,0
005395,0,1,5395-1.JPG,5395-2.JPG,3,0,3,3,1.0,0,3,lighting_quality,0,0,0,0,0,0,1,0,1,1,0
005395,1,0,5395-2.JPG,5395-1.JPG,2,2,4,2,0.5,0,4,composition,1,0,0,0,1,0,0,0,1,1,0
005396,0,1,5396-1.JPG,5396-2.JPG,5,1,6,5,0.8333333333333334,0,6,other,0,1,0,0,1,0,1,0,3,0,0
005396,1,0,5396-2.JPG,5396-1.JPG,0,2,2,2,1.0,0,2,other,0,0,0,0,0,0,0,0,2,0,0
005397,0,1,5397-1.JPG,5397-2.JPG,0,4,4,4,1.0,1,4,other,0,1,0,0,0,1,0,0,2,0,0
005397,1,0,5397-2.JPG,5397-1.JPG,2,1,3,2,0.6666666666666666,1,3,field_of_view,0,0,0,0,0,1,0,0,1,0,1
005398,0,1,5398-1.JPG,5398-2.JPG,0,3,3,3,1.0,1,3,other,0,0,0,0,0,0,0,0,2,0,1
005398,1,0,5398-2.JPG,5398-1.JPG,4,1,5,4,0.8,1,5,sharpness,0,0,0,0,1,0,0,0,0,4,0
005399,0,1,5399-1.JPG,5399-2.JPG,4,2,6,4,0.6666666666666666,0,6,lighting_quality,0,1,0,0,1,1,2,0,1,0,0
005399,1,0,5399-2.JPG,5399-1.JPG,0,1,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
005400,0,1,5400-1.JPG,5400-2.JPG,0,2,2,2,1.0,1,2,composition,1,0,0,0,0,0,0,0,1,0,0
005400,1,0,5400-2.JPG,5400-1.JPG,7,1,8,7,0.875,1,8,composition,2,1,0,0,1,0,0,0,2,2,0
005401,0,1,5401-1.JPG,5401-2.JPG,3,1,4,3,0.75,0,4,lighting_quality,0,0,0,0,0,1,2,0,1,0,0
005401,1,0,5401-2.JPG,5401-1.JPG,5,0,5,5,1.0,1,5,exposure_quality,0,0,0,0,2,0,1,0,1,1,0
005402,0,1,5402-1.JPG,5402-2.JPG,1,0,1,1,1.0,0,1,other,0,0,0,0,0,0,0,0,1,0,0
005402,1,0,5402-2.JPG,5402-1.JPG,7,1,8,7,0.875,1,8,distance_appropriateness,1,0,3,0,0,1,1,0,1,1,0
005403,0,1,5403-1.JPG,5403-2.JPG,1,4,5,4,0.8,1,5,other,0,0,0,0,1,0,0,0,2,2,0
005403,1,0,5403-2.JPG,5403-1.JPG,3,0,3,3,1.0,1,3,dynamic_range,0,0,0,1,1,0,0,0,1,0,0
005404,0,1,5404-1.JPG,5404-2.JPG,1,1,2,1,0.5,1,2,lighting_quality,0,0,0,0,0,0,1,0,0,1,0
005404,1,0,5404-2.JPG,5404-1.JPG,3,3,6,3,0.5,0,6,exposure_quality,0,1,0,0,2,0,0,0,2,1,0
005405,0,1,5405-1.JPG,5405-2.JPG,0,2,2,2,1.0,1,2,composition,1,0,0,0,0,0,0,0,1,0,0
005405,0,2,5405-1.JPG,5405-3.JPG,1,0,1,1,1.0,0,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
005405,1,0,5405-2.JPG,5405-1.JPG,3,1,4,3,0.75,1,4,other,1,0,0,0,0,0,0,0,2,0,1
005405,1,2,5405-2.JPG,5405-3.JPG,3,0,3,3,1.0,1,3,composition,2,0,0,0,0,0,0,0,0,0,1
005405,2,0,5405-3.JPG,5405-1.JPG,3,1,4,3,0.75,2,4,field_of_view,0,0,0,0,0,2,1,0,1,0,0
005405,2,1,5405-3.JPG,5405-2.JPG,2,1,3,2,0.6666666666666666,2,3,exposure_quality,0,0,0,0,2,0,0,0,1,0,0
005407,0,1,5407-1.JPG,5407-2.JPG,1,2,3,2,0.6666666666666666,1,3,detail_visibility,0,1,1,0,1,0,0,0,0,0,0
005407,1,0,5407-2.JPG,5407-1.JPG,3,2,5,3,0.6,1,5,field_of_view,0,0,0,0,1,2,0,0,2,0,0
005408,0,1,5408-1.JPG,5408-2.JPG,2,1,3,2,0.6666666666666666,0,3,other,0,0,0,0,0,1,0,0,2,0,0
005408,0,2,5408-1.JPG,5408-3.JPG,1,1,2,1,0.5,2,2,composition,1,0,0,0,0,0,0,0,1,0,0
005408,1,0,5408-2.JPG,5408-1.JPG,0,3,3,3,1.0,0,3,exposure_quality,0,0,0,0,3,0,0,0,0,0,0
005408,1,2,5408-2.JPG,5408-3.JPG,1,0,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
005408,2,0,5408-3.JPG,5408-1.JPG,1,0,1,1,1.0,2,1,other,0,0,0,0,0,0,0,0,1,0,0
005408,2,1,5408-3.JPG,5408-2.JPG,1,1,2,1,0.5,1,2,detail_visibility,0,1,0,0,0,0,0,0,0,1,0
005409,0,1,5409-1.JPG,5409-2.JPG,1,4,5,4,0.8,1,5,lighting_quality,0,0,0,0,1,0,2,0,2,0,0
005409,1,0,5409-2.JPG,5409-1.JPG,5,1,6,5,0.8333333333333334,1,6,exposure_quality,0,0,0,0,2,0,2,0,2,0,0
005410,0,1,5410-1.JPG,5410-2.JPG,2,0,2,2,1.0,0,2,other,0,0,0,0,0,0,0,0,2,0,0
005410,0,2,5410-1.JPG,5410-3.JPG,4,1,5,4,0.8,0,5,exposure_quality,0,0,0,0,3,1,0,0,1,0,0
005410,1,0,5410-2.JPG,5410-1.JPG,3,1,4,3,0.75,1,4,other,0,0,0,0,1,0,1,0,2,0,0
005410,1,2,5410-2.JPG,5410-3.JPG,3,0,3,3,1.0,1,3,field_of_view,0,0,0,0,0,1,1,0,1,0,0
005410,2,0,5410-3.JPG,5410-1.JPG,0,1,1,1,1.0,0,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
005410,2,1,5410-3.JPG,5410-2.JPG,0,2,2,2,1.0,1,2,composition,1,0,0,0,0,0,0,1,0,0,0
005412,0,1,5412-1.JPG,5412-2.JPG,2,2,4,2,0.5,1,4,exposure_quality,0,0,0,0,2,1,1,0,0,0,0
005412,1,0,5412-2.JPG,5412-1.JPG,2,2,4,2,0.5,0,4,lighting_quality,0,0,0,0,1,1,2,0,0,0,0
005413,0,1,5413-1.JPG,5413-2.JPG,1,1,2,1,0.5,1,2,lighting_quality,0,0,0,0,0,0,1,0,1,0,0
005413,0,2,5413-1.JPG,5413-3.JPG,3,1,4,3,0.75,0,4,other,0,1,0,0,0,0,0,0,2,1,0
005413,0,3,5413-1.JPG,5413-4.JPG,2,0,2,2,1.0,0,2,exposure_quality,0,0,0,0,1,0,0,0,0,1,0
005413,0,4,5413-1.JPG,5413-5.JPG,1,2,3,2,0.6666666666666666,4,3,composition,1,0,0,0,0,0,0,0,1,1,0
005413,1,0,5413-2.JPG,5413-1.JPG,1,0,1,1,1.0,1,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
005413,1,3,5413-2.JPG,5413-4.JPG,1,0,1,1,1.0,1,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
005413,1,4,5413-2.JPG,5413-5.JPG,1,1,2,1,0.5,4,2,detail_visibility,0,1,0,0,0,0,0,0,0,1,0
005413,2,1,5413-3.JPG,5413-2.JPG,2,0,2,2,1.0,2,2,composition,1,0,0,0,0,0,0,0,1,0,0
005413,2,3,5413-3.JPG,5413-4.JPG,1,0,1,1,1.0,2,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
005413,2,4,5413-3.JPG,5413-5.JPG,0,3,3,3,1.0,4,3,other,0,0,0,0,0,0,0,0,2,1,0
005413,3,0,5413-4.JPG,5413-1.JPG,0,2,2,2,1.0,0,2,composition,1,0,0,0,0,0,0,0,1,0,0
005413,3,1,5413-4.JPG,5413-2.JPG,0,2,2,2,1.0,1,2,lighting_quality,0,0,0,0,0,0,1,0,1,0,0
005413,3,2,5413-4.JPG,5413-3.JPG,1,0,1,1,1.0,3,1,other,0,0,0,0,0,0,0,0,1,0,0
005413,4,0,5413-5.JPG,5413-1.JPG,0,1,1,1,1.0,0,1,composition,1,0,0,0,0,0,0,0,0,0,0
005413,4,1,5413-5.JPG,5413-2.JPG,0,1,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
005413,4,3,5413-5.JPG,5413-4.JPG,4,0,4,4,1.0,4,4,exposure_quality,0,1,0,0,2,0,1,0,0,0,0
005414,0,1,5414-1.JPG,5414-2.JPG,3,1,4,3,0.75,0,4,composition,1,1,0,0,0,1,1,0,0,0,0
005414,1,0,5414-2.JPG,5414-1.JPG,3,0,3,3,1.0,1,3,lighting_quality,0,1,0,0,0,0,2,0,0,0,0
005416,0,1,5416-1.JPG,5416-2.JPG,1,3,4,3,0.75,1,4,exposure_quality,0,0,0,1,2,0,1,0,0,0,0
005416,0,2,5416-1.JPG,5416-3.JPG,2,1,3,2,0.6666666666666666,0,3,field_of_view,0,0,0,0,0,2,0,0,1,0,0
005416,1,0,5416-2.JPG,5416-1.JPG,1,0,1,1,1.0,1,1,lighting_quality,0,0,0,0,0,0,1,0,0,0,0
005416,1,2,5416-2.JPG,5416-3.JPG,0,3,3,3,1.0,2,3,composition,1,1,0,0,1,0,0,0,0,0,0
005416,2,0,5416-3.JPG,5416-1.JPG,2,0,2,2,1.0,2,2,field_of_view,0,0,0,0,0,1,1,0,0,0,0
005416,2,1,5416-3.JPG,5416-2.JPG,3,0,3,3,1.0,2,3,other,1,0,0,0,0,0,0,0,2,0,0
005417,0,1,5417-1.JPG,5417-2.JPG,0,1,1,1,1.0,1,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
005417,1,0,5417-2.JPG,5417-1.JPG,3,2,5,3,0.6,1,5,other,0,0,0,0,1,0,1,0,3,0,0
005419,0,1,5419-1.JPG,5419-2.JPG,1,1,2,1,0.5,1,2,distance_appropriateness,0,0,1,0,0,0,0,0,1,0,0
005419,1,0,5419-2.JPG,5419-1.JPG,1,3,4,3,0.75,0,4,exposure_quality,0,0,0,0,1,0,1,0,1,1,0
005421,0,1,5421-1.JPG,5421-2.JPG,0,2,2,2,1.0,1,2,exposure_quality,0,0,0,0,1,0,0,0,0,1,0
005421,0,2,5421-1.JPG,5421-3.JPG,3,2,5,3,0.6,0,5,other,0,1,0,0,0,1,1,0,2,0,0
005421,1,0,5421-2.JPG,5421-1.JPG,2,0,2,2,1.0,1,2,composition,1,0,0,0,1,0,0,0,0,0,0
005421,1,2,5421-2.JPG,5421-3.JPG,3,0,3,3,1.0,1,3,detail_visibility,0,2,0,0,1,0,0,0,0,0,0
005421,2,0,5421-3.JPG,5421-1.JPG,1,1,2,1,0.5,0,2,other,0,0,0,0,0,0,0,0,2,0,0
005421,2,1,5421-3.JPG,5421-2.JPG,0,3,3,3,1.0,1,3,other,0,0,0,0,0,0,0,0,2,1,0
005422,0,1,5422-1.JPG,5422-2.JPG,2,3,5,3,0.6,1,5,other,0,1,0,0,0,0,0,0,3,1,0
005422,1,0,5422-2.JPG,5422-1.JPG,3,1,4,3,0.75,1,4,field_of_view,0,0,0,0,0,1,0,0,1,1,1
005423,0,1,5423-1.JPG,5423-2.JPG,2,2,4,2,0.5,1,4,other,0,0,0,0,0,0,0,0,3,1,0
005423,1,0,5423-2.JPG,5423-1.JPG,1,3,4,3,0.75,0,4,exposure_quality,0,0,0,0,2,0,0,0,1,1,0
005424,0,1,5424-1.JPG,5424-2.JPG,3,0,3,3,1.0,0,3,composition,1,1,1,0,0,0,0,0,0,0,0
005424,1,0,5424-2.JPG,5424-1.JPG,0,5,5,5,1.0,0,5,exposure_quality,0,1,0,1,2,1,0,0,0,0,0
005425,0,1,5425-1.JPG,5425-2.JPG,1,4,5,4,0.8,1,5,exposure_quality,0,0,0,0,2,1,0,0,2,0,0
005425,1,0,5425-2.JPG,5425-1.JPG,2,3,5,3,0.6,0,5,other,0,0,0,0,0,0,1,0,3,0,1
005426,0,1,5426-1.JPG,5426-2.JPG,1,4,5,4,0.8,1,5,lighting_quality,0,1,0,0,0,0,3,0,0,1,0
005426,1,0,5426-2.JPG,5426-1.JPG,4,0,4,4,1.0,1,4,detail_visibility,0,1,0,0,1,0,0,0,1,1,0
005427,0,1,5427-1.JPG,5427-2.JPG,1,4,5,4,0.8,1,5,composition,3,0,0,0,0,1,0,0,1,0,0
005427,1,0,5427-2.JPG,5427-1.JPG,1,1,2,1,0.5,0,2,distance_appropriateness,0,0,1,0,0,0,0,0,0,1,0
005428,0,1,5428-1.JPG,5428-2.JPG,0,3,3,3,1.0,1,3,detail_visibility,0,2,0,0,0,0,0,0,1,0,0
005428,0,2,5428-1.JPG,5428-3.JPG,0,1,1,1,1.0,2,1,field_of_view,0,0,0,0,0,1,0,0,0,0,0
005428,1,0,5428-2.JPG,5428-1.JPG,2,2,4,2,0.5,0,4,sharpness,0,1,0,0,0,1,0,0,0,2,0
005428,1,2,5428-2.JPG,5428-3.JPG,1,3,4,3,0.75,2,4,composition,1,0,0,0,0,1,1,0,1,0,0
005428,2,0,5428-3.JPG,5428-1.JPG,4,0,4,4,1.0,2,4,detail_visibility,0,1,0,0,1,1,0,0,1,0,0
005429,0,1,5429-1.JPG,5429-2.JPG,1,2,3,2,0.6666666666666666,1,3,detail_visibility,0,1,1,0,0,0,0,0,1,0,0
005429,1,0,5429-2.JPG,5429-1.JPG,2,1,3,2,0.6666666666666666,1,3,detail_visibility,0,1,0,0,1,0,0,0,0,1,0
005430,0,1,5430-1.JPG,5430-2.JPG,5,0,5,5,1.0,0,5,sharpness,0,0,0,0,1,0,0,0,1,3,0
005430,1,0,5430-2.JPG,5430-1.JPG,0,3,3,3,1.0,0,3,sharpness,0,0,0,0,0,0,0,0,0,3,0
005431,0,1,5431-1.JPG,5431-2.JPG,3,3,6,3,0.5,1,6,other,1,1,0,0,1,0,0,0,2,0,1
005431,0,2,5431-1.JPG,5431-3.JPG,1,3,4,3,0.75,2,4,other,1,0,0,0,0,0,0,0,3,0,0
005431,1,0,5431-2.JPG,5431-1.JPG,0,1,1,1,1.0,0,1,exposure_quality,0,0,0,0,1,0,0,0,0,0,0
005431,1,2,5431-2.JPG,5431-3.JPG,3,2,5,3,0.6,1,5,exposure_quality,1,0,0,0,2,0,0,0,1,0,1
005431,2,0,5431-3.JPG,5431-1.JPG,0,2,2,2,1.0,0,2,field_of_view,0,0,0,0,0,1,0,0,1,0,0
005432,0,1,5432-1.JPG,5432-2.JPG,0,2,2,2,1.0,1,2,lighting_quality,0,0,0,0,0,0,1,0,1,0,0
005432,1,0,5432-2.JPG,5432-1.JPG,3,1,4,3,0.75,1,4,other,0,0,0,0,0,0,0,0,3,1,0
005433,0,1,5433-1.JPG,5433-2.JPG,2,2,4,2,0.5,1,4,other,0,0,0,1,0,0,0,0,3,0,0
005433,1,0,5433-2.JPG,5433-1.JPG,6,0,6,6,1.0,1,6,lighting_quality,0,0,0,0,0,0,4,0,0,1,1
005435,0,1,5435-1.JPG,5435-2.JPG,1,3,4,3,0.75,1,4,exposure_quality,0,0,0,0,1,1,1,0,1,0,0
005435,1,0,5435-2.JPG,5435-1.JPG,2,2,4,2,0.5,0,4,composition,2,0,0,0,1,0,0,0,1,0,0
005436,0,1,5436-1.JPG,5436-2.JPG,0,2,2,2,1.0,1,2,other,0,0,0,0,0,0,0,0,2,0,0
005436,1,0,5436-2.JPG,5436-1.JPG,3,2,5,3,0.6,1,5,other,0,0,0,0,0,0,0,0,4,0,1
005437,0,1,5437-1.JPG,5437-2.JPG,0,3,3,3,1.0,1,3,lighting_quality,0,0,0,0,0,0,1,0,1,1,0
005437,1,0,5437-2.JPG,5437-1.JPG,3,0,3,3,1.0,1,3,composition,1,0,0,1,0,0,0,0,1,0,0
005438,0,1,5438-1.JPG,5438-2.JPG,2,3,5,3,0.6,1,5,field_of_view,1,0,0,0,0,2,1,0,1,0,0
005438,1,0,5438-2.JPG,5438-1.JPG,2,1,3,2,0.6666666666666666,1,3,other,0,0,0,0,0,0,0,0,3,0,0
005439,0,1,5439-1.JPG,5439-2.JPG,1,1,2,1,0.5,1,2,composition,1,1,0,0,0,0,0,0,0,0,0
005439,0,2,5439-1.JPG,5439-3.JPG,1,2,3,2,0.6666666666666666,2,3,other,0,0,0,0,1,0,0,0,2,0,0
005439,1,0,5439-2.JPG,5439-1.JPG,3,0,3,3,1.0,1,3,other,0,0,0,0,1,0,0,0,2,0,0
005439,1,2,5439-2.JPG,5439-3.JPG,1,1,2,1,0.5,2,2,other,0,0,0,0,0,0,0,0,2,0,0
005439,2,0,5439-3.JPG,5439-1.JPG,1,3,4,3,0.75,0,4,composition,1,0,0,0,1,0,1,0,1,0,0
005439,2,1,5439-3.JPG,5439-2.JPG,0,3,3,3,1.0,1,3,other,0,0,0,0,0,0,0,0,2,0,1
005440,0,1,5440-1.JPG,5440-2.JPG,2,3,5,3,0.6,1,5,other,0,1,0,0,0,0,0,0,3,0,1
005440,1,0,5440-2.JPG,5440-1.JPG,2,1,3,2,0.6666666666666666,1,3,lighting_quality,0,0,0,0,0,0,2,0,1,0,0
005441,0,1,5441-1.JPG,5441-2.JPG,4,1,5,4,0.8,0,5,exposure_quality,0,0,1,0,2,0,1,0,0,0,1
005441,1,0,5441-2.JPG,5441-1.JPG,1,1,2,1,0.5,0,2,exposure_quality,0,0,0,0,1,1,0,0,0,0,0
005442,0,1,5442-1.JPG,5442-2.JPG,5,1,6,5,0.8333333333333334,0,6,exposure_quality,0,1,0,0,3,0,0,0,1,1,0
005442,1,0,5442-2.JPG,5442-1.JPG,1,1,2,1,0.5,0,2,exposure_quality,0,0,0,0,1,0,1,0,0,0,0
005444,0,1,5444-1.JPG,5444-2.JPG,1,0,1,1,1.0,0,1,detail_visibility,0,1,0,0,0,0,0,0,0,0,0
005444,1,0,5444-2.JPG,5444-1.JPG,2,4,6,4,0.6666666666666666,0,6,other,0,0,0,0,1,0,0,0,3,2,0
005445,0,1,5445-1.JPG,5445-2.JPG,4,1,5,4,0.8,0,5,other,0,0,1,0,0,0,1,0,2,1,0
005445,1,0,5445-2.JPG,5445-1.JPG,0,2,2,2,1.0,0,2,composition,1,0,0,0,0,1,0,0,0,0,0
005446,0,1,5446-1.JPG,5446-2.JPG,2,2,4,2,0.5,1,4,exposure_quality,0,0,0,0,1,1,1,0,1,0,0
005446,1,0,5446-2.JPG,5446-1.JPG,6,0,6,6,1.0,1,6,field_of_view,1,0,0,0,1,2,0,0,2,0,0
005447,0,1,5447-1.JPG,5447-2.JPG,3,2,5,3,0.6,0,5,composition,3,0,0,0,0,0,1,0,1,0,0
005447,1,0,5447-2.JPG,5447-1.JPG,0,1,1,1,1.0,0,1,composition,1,0,0,0,0,0,0,0,0,0,0
005448,0,1,5448-1.JPG,5448-2.JPG,0,1,1,1,1.0,1,1,other,0,0,0,0,0,0,0,0,1,0,0
005448,0,2,5448-1.JPG,5448-3.JPG,0,2,2,2,1.0,2,2,distance_appropriateness,0,0,1,0,0,0,1,0,0,0,0
